metric;story;roi;max_corr;mean_corr;n_voxels;vox_gt_0.1;vox_gt_0.2;vox_gt_0.3
hidden_states_layer32;koenig_pest;Ant_Supramarginal_gyrus_L.nii;0.082219126;0.0045887;292;0;0;0
hidden_states_layer32;koenig_pest;Ant_Supramarginal_gyrus_R.nii;0.082219126;0.0045887;292;0;0;0
hidden_states_layer32;der_fall_stretelli;Temporal_Pole_R.nii;0.082096799;-0.00403996;1333;0;0;0
hidden_states_layer32;der_fall_stretelli;Temporal_Pole_L.nii;0.082096799;-0.00403996;1333;0;0;0
hidden_states_layer32;der_blaue_karfunkel;PCC.nii;0.082053979;-0.008156979;652;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;tempo_middle_temporal_gyrus_R.nii;0.081988804;0.003486447;276;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;tempo_middle_temporal_gyrus_L.nii;0.081988804;0.003486447;276;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;EC_cortex_R.nii;0.081250779;-0.001107528;203;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Post_parahippocampal_gyrus_R.nii;0.080998054;-0.00643744;107;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Post_parahippocampal_gyrus_L.nii;0.080998054;-0.00643744;107;0;0;0
hidden_states_layer32;die_schwarze_katze;Post_Supramarginal_gryus_L.nii;0.080471651;0.000166849;192;0;0;0
hidden_states_layer32;die_schwarze_katze;Post_Supramarginal_gryus_R.nii;0.080471651;0.000166849;192;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Post_parahippocampal_gyrus_R.nii;0.080334738;0.005229327;107;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Post_parahippocampal_gyrus_L.nii;0.080334738;0.005229327;107;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Hippocampus_L.nii;0.079510337;0.000798447;191;0;0;0
hidden_states_layer32;maupassant_hand;Ant_parahippocampal_gyrus_L.nii;0.079285251;-0.00286645;262;0;0;0
hidden_states_layer32;maupassant_hand;Ant_parahippocampal_gyrus_R.nii;0.079285251;-0.00286645;262;0;0;0
hidden_states_layer32;der_fall_stretelli;Caudate_R.nii;0.078937997;-0.001103293;137;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Ant_Sup_Temporal_gyrus_R.nii;0.078860964;0.023952653456388574;46;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Ant_Sup_Temporal_gyrus_L.nii;0.078860964;0.023952653456388574;46;0;0;0
hidden_states_layer32;die_schwarze_katze;Caudate_R.nii;0.07877085;0.000316666;137;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;vmpfc(frontal_oribtal_cortex)_L.nii;0.078655122;-0.001313507;731;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;vmpfc(frontal_oribtal_cortex)_R.nii;0.078655122;-0.001313507;731;0;0;0
hidden_states_layer32;die_schwarze_katze;Temporal_Pole_R.nii;0.078489701;0.000339038;1333;0;0;0
hidden_states_layer32;die_schwarze_katze;Temporal_Pole_L.nii;0.078489701;0.000339038;1333;0;0;0
hidden_states_layer32;koenig_pest;Ant_Inf_temporal_gyrus_R.nii;0.078438978;0.002395003;49;0;0;0
hidden_states_layer32;koenig_pest;Ant_Inf_temporal_gyrus_L.nii;0.078438978;0.002395003;49;0;0;0
hidden_states_layer32;die_schwarze_katze;Post_Inf_temporal_gyrus_L.nii;0.078299995;-0.002276082;129;0;0;0
hidden_states_layer32;die_schwarze_katze;Post_Inf_temporal_gyrus_R.nii;0.078299995;-0.002276082;129;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Temporal_Pole_R.nii;0.078276855;0.002335816;1333;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Temporal_Pole_L.nii;0.078276855;0.002335816;1333;0;0;0
hidden_states_layer32;koenig_pest;vmpfc(frontal_oribtal_cortex)_L.nii;0.077998352;-0.001875517;731;0;0;0
hidden_states_layer32;koenig_pest;vmpfc(frontal_oribtal_cortex)_R.nii;0.077998352;-0.001875517;731;0;0;0
hidden_states_layer32;ligeia;post_Sup_Temporal_gyrus_L.nii;0.077948705;0.000578861;242;0;0;0
hidden_states_layer32;ligeia;post_Sup_Temporal_gyrus_R.nii;0.077948705;0.000578861;242;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Inf_temporal_gyrus_R.nii;0.077936679;-0.001650377;49;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Inf_temporal_gyrus_L.nii;0.077936679;-0.001650377;49;0;0;0
hidden_states_layer32;mord_in_sunningdale;Caudate_L.nii;0.077906173;-0.000416196;152;0;0;0
hidden_states_layer32;maupassant_hand;Ant_Inf_temporal_gyrus_R.nii;0.077623462;0.006069036;49;0;0;0
hidden_states_layer32;maupassant_hand;Ant_Inf_temporal_gyrus_L.nii;0.077623462;0.006069036;49;0;0;0
hidden_states_layer32;der_blaue_karfunkel;sup_frontal_gyrus.nii;0.077401542;0.003331822;625;0;0;0
hidden_states_layer32;maupassant_hand;Caudate_L.nii;0.077355324;0.003145837;152;0;0;0
hidden_states_layer32;maupassant_hand;Post_parahippocampal_gyrus_R.nii;0.077120524;0.001058186;107;0;0;0
hidden_states_layer32;maupassant_hand;Post_parahippocampal_gyrus_L.nii;0.077120524;0.001058186;107;0;0;0
hidden_states_layer32;der_fall_stretelli;Post_Temporal_Fusiform_Cortex_L.nii;0.077024102;-0.00343084;237;0;0;0
hidden_states_layer32;der_fall_stretelli;Post_Temporal_Fusiform_Cortex_R.nii;0.077024102;-0.00343084;237;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Ant_Middle_temporal_gyrus_R.nii;0.076845757;0.009187952;68;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Ant_Middle_temporal_gyrus_L.nii;0.076845757;0.009187952;68;0;0;0
hidden_states_layer32;die_schwarze_katze;PCC.nii;0.076754852;-0.008770198;652;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Temporal_Pole_R.nii;0.076519302;-0.001805362;1333;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Temporal_Pole_L.nii;0.076519302;-0.001805362;1333;0;0;0
hidden_states_layer32;ligeia;Hippocampus_R.nii;0.076467562;-0.000365353;198;0;0;0
hidden_states_layer32;koenig_pest;Precuenus_cortex.nii;0.076294738;0.002341072;1413;0;0;0
hidden_states_layer32;ligeia;tempo_middle_temporal_gyrus_R.nii;0.07620372;0.003175758;276;0;0;0
hidden_states_layer32;ligeia;tempo_middle_temporal_gyrus_L.nii;0.07620372;0.003175758;276;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Post_Temporal_Fusiform_Cortex_L.nii;0.076147207;-0.000193633;237;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Post_Temporal_Fusiform_Cortex_R.nii;0.076147207;-0.000193633;237;0;0;0
hidden_states_layer32;der_fall_stretelli;Ant_Middle_temporal_gyrus_R.nii;0.076113046;0.0007008;68;0;0;0
hidden_states_layer32;der_fall_stretelli;Ant_Middle_temporal_gyrus_L.nii;0.076113046;0.0007008;68;0;0;0
hidden_states_layer32;koenig_pest;Post_Temporal_Fusiform_Cortex_L.nii;0.075971725;0.002822422;237;0;0;0
hidden_states_layer32;koenig_pest;Post_Temporal_Fusiform_Cortex_R.nii;0.075971725;0.002822422;237;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Occipital_Fusiform_Gyrus_R.nii;0.075951245;-0.005726827;274;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Occipital_Fusiform_Gyrus_L.nii;0.075951245;-0.005726827;274;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Temporal_Fusiform_Cortex_R.nii;0.075910356;0.004808777;70;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Temporal_Fusiform_Cortex_L.nii;0.075910356;0.004808777;70;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Post_Inf_temporal_gyrus_L.nii;0.075718013;0.002240805;129;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Post_Inf_temporal_gyrus_R.nii;0.075718013;0.002240805;129;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;tempo_middle_temporal_gyrus_R.nii;0.07568579;0.003318145;276;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;tempo_middle_temporal_gyrus_L.nii;0.07568579;0.003318145;276;0;0;0
hidden_states_layer32;die_schwarze_katze;Angualr_gyrus.nii;0.075626313;-0.001838499;332;0;0;0
hidden_states_layer32;maupassant_hand;Occipital_Fusiform_Gyrus_R.nii;0.075591343;0.002154206;274;0;0;0
hidden_states_layer32;maupassant_hand;Occipital_Fusiform_Gyrus_L.nii;0.075591343;0.002154206;274;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Post_parahippocampal_gyrus_R.nii;0.075324009;0.001584347;107;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Post_parahippocampal_gyrus_L.nii;0.075324009;0.001584347;107;0;0;0
hidden_states_layer32;mord_in_sunningdale;vmpfc(frontal_medial_cortex)_R.nii;0.075263336;0.002805394;249;0;0;0
hidden_states_layer32;mord_in_sunningdale;dmpc(frontal_medial_cortex).nii;0.075263336;0.002805394;249;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;sup_frontal_gyrus.nii;0.075250784;9.992806518743578e-05;625;0;0;0
hidden_states_layer32;die_schwarze_katze;Hippocampus_R.nii;0.074900639;-0.000353878;198;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;post_Sup_Temporal_gyrus_L.nii;0.074784319;0.005872647;242;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;post_Sup_Temporal_gyrus_R.nii;0.074784319;0.005872647;242;0;0;0
hidden_states_layer32;koenig_pest;PCC.nii;0.074697097;0.010361939593788588;652;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Ant_Middle_temporal_gyrus_R.nii;0.07456162;0.005829495;68;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Ant_Middle_temporal_gyrus_L.nii;0.07456162;0.005829495;68;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Precuenus_cortex.nii;0.074551661;0.002340855;1413;0;0;0
hidden_states_layer32;der_fall_stretelli;Post_Middle_temporal_gyrus_L.nii;0.074137111;-0.002081686;307;0;0;0
hidden_states_layer32;der_fall_stretelli;Post_Middle_temporal_gyrus_R.nii;0.074137111;-0.002081686;307;0;0;0
hidden_states_layer32;die_schwarze_katze;Paracingulate_gyrus.nii;0.074046266;-0.001667038;809;0;0;0
hidden_states_layer32;der_fall_stretelli;Thalamus_L.nii;0.073872618;-0.000225747;442;0;0;0
hidden_states_layer32;koenig_pest;Occipital_Fusiform_Gyrus_R.nii;0.073323358;0.003872599;274;0;0;0
hidden_states_layer32;koenig_pest;Occipital_Fusiform_Gyrus_L.nii;0.073323358;0.003872599;274;0;0;0
hidden_states_layer32;koenig_pest;SMA.nii;0.07332226;-0.006214026;322;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;EC_cortex_L.nii;0.073057136;0.001250155;194;0;0;0
hidden_states_layer32;koenig_pest;Temporal_Occipital_Fusiform_Cortex_L.nii;0.072993116;-0.003950792;295;0;0;0
hidden_states_layer32;koenig_pest;Temporal_Occipital_Fusiform_Cortex_R.nii;0.072993116;-0.003950792;295;0;0;0
hidden_states_layer32;koenig_pest;Post_Middle_temporal_gyrus_L.nii;0.072944801;0.005032586;307;0;0;0
hidden_states_layer32;koenig_pest;Post_Middle_temporal_gyrus_R.nii;0.072944801;0.005032586;307;0;0;0
hidden_states_layer32;der_fall_stretelli;Occipital_Fusiform_Gyrus_R.nii;0.072593112;0.003815163;274;0;0;0
hidden_states_layer32;der_fall_stretelli;Occipital_Fusiform_Gyrus_L.nii;0.072593112;0.003815163;274;0;0;0
hidden_states_layer32;die_schwarze_katze;Temporal_Occipital_Fusiform_Cortex_L.nii;0.072336422;-0.002092908;295;0;0;0
hidden_states_layer32;die_schwarze_katze;Temporal_Occipital_Fusiform_Cortex_R.nii;0.072336422;-0.002092908;295;0;0;0
hidden_states_layer32;koenig_pest;vmpfc(frontal_medial_cortex)_R.nii;0.072320205;0.002615918;249;0;0;0
hidden_states_layer32;koenig_pest;dmpc(frontal_medial_cortex).nii;0.072320205;0.002615918;249;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Amygdyla_L.nii;0.072253221;-0.004855345;105;0;0;0
hidden_states_layer32;koenig_pest;EC_cortex_L.nii;0.072248424;0.00377189;194;0;0;0
hidden_states_layer32;der_fall_stretelli;IFC_pars_opercularis_L.nii;0.072067015;-0.009803549;163;0;0;0
hidden_states_layer32;der_fall_stretelli;IFC_pars_opercularis_R.nii;0.072067015;-0.009803549;163;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Temporal_Occipital_Fusiform_Cortex_L.nii;0.072055299;0.004284842;295;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Temporal_Occipital_Fusiform_Cortex_R.nii;0.072055299;0.004284842;295;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Ant_Supramarginal_gyrus_L.nii;0.071689951;0.004592438;292;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Ant_Supramarginal_gyrus_R.nii;0.071689951;0.004592438;292;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Ant_Temporal_Fusiform_Cortex_R.nii;0.071634322;-0.009672214;70;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Ant_Temporal_Fusiform_Cortex_L.nii;0.071634322;-0.009672214;70;0;0;0
hidden_states_layer32;ligeia;vmpfc(frontal_oribtal_cortex)_L.nii;0.071404864;-0.002839753;731;0;0;0
hidden_states_layer32;ligeia;vmpfc(frontal_oribtal_cortex)_R.nii;0.071404864;-0.002839753;731;0;0;0
hidden_states_layer32;der_blaue_karfunkel;vmpfc(frontal_oribtal_cortex)_L.nii;0.071393943;-0.000820588;731;0;0;0
hidden_states_layer32;der_blaue_karfunkel;vmpfc(frontal_oribtal_cortex)_R.nii;0.071393943;-0.000820588;731;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;dlpfc(middle_frontal_gyrus)_R.nii;0.070980833;0.000846182;727;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;dlpfc(middle_frontal_gyrus)_L.nii;0.070980833;0.000846182;727;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Amygdyla_R.nii;0.070792117;-0.019727657;111;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Ant_parahippocampal_gyrus_L.nii;0.070584795;-0.002743093;262;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Ant_parahippocampal_gyrus_R.nii;0.070584795;-0.002743093;262;0;0;0
hidden_states_layer32;koenig_pest;Hippocampus_L.nii;0.070583291;-0.001017691;191;0;0;0
hidden_states_layer32;die_schwarze_katze;Amygdyla_R.nii;0.070526317;-0.003390265;111;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;IFC_pars_opercularis_L.nii;0.070267697;0.003330025;163;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;IFC_pars_opercularis_R.nii;0.070267697;0.003330025;163;0;0;0
hidden_states_layer32;ligeia;Ant_Inf_temporal_gyrus_R.nii;0.070162165;0.002021209;49;0;0;0
hidden_states_layer32;ligeia;Ant_Inf_temporal_gyrus_L.nii;0.070162165;0.002021209;49;0;0;0
hidden_states_layer32;ligeia;Post_Middle_temporal_gyrus_L.nii;0.069334763;0.001714711;307;0;0;0
hidden_states_layer32;ligeia;Post_Middle_temporal_gyrus_R.nii;0.069334763;0.001714711;307;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Amygdyla_R.nii;0.069247057;0.001627472;111;0;0;0
hidden_states_layer32;die_schwarze_katze;tempo_middle_temporal_gyrus_R.nii;0.069179985;0.003462396;276;0;0;0
hidden_states_layer32;die_schwarze_katze;tempo_middle_temporal_gyrus_L.nii;0.069179985;0.003462396;276;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Ant_Middle_temporal_gyrus_R.nii;0.06910076;0.002657382;68;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Ant_Middle_temporal_gyrus_L.nii;0.06910076;0.002657382;68;0;0;0
hidden_states_layer32;koenig_pest;Post_Supramarginal_gryus_L.nii;0.06908006;0.009846662;192;0;0;0
hidden_states_layer32;koenig_pest;Post_Supramarginal_gryus_R.nii;0.06908006;0.009846662;192;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Post_Supramarginal_gryus_L.nii;0.069076174;0.005260166;192;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Post_Supramarginal_gryus_R.nii;0.069076174;0.005260166;192;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Ant_Temporal_Fusiform_Cortex_R.nii;0.068985431;-0.000472265;70;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Ant_Temporal_Fusiform_Cortex_L.nii;0.068985431;-0.000472265;70;0;0;0
hidden_states_layer32;ligeia;Temporal_Occipital_Fusiform_Cortex_L.nii;0.068417167;0.001224098;295;0;0;0
hidden_states_layer32;ligeia;Temporal_Occipital_Fusiform_Cortex_R.nii;0.068417167;0.001224098;295;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;IFC_pars_opercularis_L.nii;0.068396373;-0.000650693;163;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;IFC_pars_opercularis_R.nii;0.068396373;-0.000650693;163;0;0;0
hidden_states_layer32;der_fall_stretelli;vmpfc(frontal_medial_cortex)_R.nii;0.068204158;-0.003286432;249;0;0;0
hidden_states_layer32;der_fall_stretelli;dmpc(frontal_medial_cortex).nii;0.068204158;-0.003286432;249;0;0;0
hidden_states_layer32;ligeia;Hippocampus_L.nii;0.068132238;-7.90E-05;191;0;0;0
hidden_states_layer32;ligeia;Ant_Temporal_Fusiform_Cortex_R.nii;0.068021601;-0.000268205;70;0;0;0
hidden_states_layer32;ligeia;Ant_Temporal_Fusiform_Cortex_L.nii;0.068021601;-0.000268205;70;0;0;0
hidden_states_layer32;ligeia;Ant_Middle_temporal_gyrus_R.nii;0.068009751;0.002486555;68;0;0;0
hidden_states_layer32;ligeia;Ant_Middle_temporal_gyrus_L.nii;0.068009751;0.002486555;68;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;Temporal_Pole_R.nii;0.067790844;0.002848992;1333;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;Temporal_Pole_L.nii;0.067790844;0.002848992;1333;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;PCC.nii;0.067508046;-0.005021575;652;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;dlpfc(middle_frontal_gyrus)_R.nii;0.067334635;-0.000695295;727;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;dlpfc(middle_frontal_gyrus)_L.nii;0.067334635;-0.000695295;727;0;0;0
hidden_states_layer32;ligeia;SMA.nii;0.06723882;-0.004339181;322;0;0;0
hidden_states_layer32;der_katechismus_der_familie_musgrave;Putamen_L.nii;0.067223291;0.000307257;278;0;0;0
hidden_states_layer32;die_schwarze_katze;vmpfc(frontal_medial_cortex)_R.nii;0.067132883;0.00268681;249;0;0;0
hidden_states_layer32;die_schwarze_katze;dmpc(frontal_medial_cortex).nii;0.067132883;0.00268681;249;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;tempo_middle_temporal_gyrus_R.nii;0.067092668;0.001866843;276;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;tempo_middle_temporal_gyrus_L.nii;0.067092668;0.001866843;276;0;0;0
hidden_states_layer32;ligeia;PCC.nii;0.066965677;0.000334463;652;0;0;0
hidden_states_layer32;die_schwarze_katze;Caudate_L.nii;0.066792989;-0.001024638;152;0;0;0
hidden_states_layer32;koenig_pest;Post_parahippocampal_gyrus_R.nii;0.06675324;0.007381344;107;0;0;0
hidden_states_layer32;koenig_pest;Post_parahippocampal_gyrus_L.nii;0.06675324;0.007381344;107;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Caudate_R.nii;0.066440776;0.001643876;137;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;vmpfc(frontal_medial_cortex)_R.nii;0.066365475;0.002389582;249;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;dmpc(frontal_medial_cortex).nii;0.066365475;0.002389582;249;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Sup_Temporal_gyrus_R.nii;0.066279135;0.00899994;46;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Sup_Temporal_gyrus_L.nii;0.066279135;0.00899994;46;0;0;0
hidden_states_layer32;die_schwarze_katze;Post_parahippocampal_gyrus_R.nii;0.066194897;0.00119094;107;0;0;0
hidden_states_layer32;die_schwarze_katze;Post_parahippocampal_gyrus_L.nii;0.066194897;0.00119094;107;0;0;0
hidden_states_layer32;der_blaue_karfunkel;tempo_middle_temporal_gyrus_R.nii;0.065915682;0.000993307;276;0;0;0
hidden_states_layer32;der_blaue_karfunkel;tempo_middle_temporal_gyrus_L.nii;0.065915682;0.000993307;276;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;vmpfc(frontal_oribtal_cortex)_L.nii;0.065759996;0.001657802;731;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;vmpfc(frontal_oribtal_cortex)_R.nii;0.065759996;0.001657802;731;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Supramarginal_gyrus_L.nii;0.065693633;-0.00156192;292;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Supramarginal_gyrus_R.nii;0.065693633;-0.00156192;292;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Amygdyla_L.nii;0.065658634;0.000139864;105;0;0;0
hidden_states_layer32;ligeia;Angualr_gyrus.nii;0.065622913;0.005383297;332;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Paracingulate_gyrus.nii;0.065508579;-0.003277979;809;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Post_Inf_temporal_gyrus_L.nii;0.065446863;0.000877284;129;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Post_Inf_temporal_gyrus_R.nii;0.065446863;0.000877284;129;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;vmpfc(frontal_oribtal_cortex)_L.nii;0.065406634;0.000617677;731;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;vmpfc(frontal_oribtal_cortex)_R.nii;0.065406634;0.000617677;731;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;EC_cortex_L.nii;0.065342048;-0.001472453;194;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Post_Supramarginal_gryus_L.nii;0.065317896;-0.001670087;192;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Post_Supramarginal_gryus_R.nii;0.065317896;-0.001670087;192;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Paracingulate_gyrus.nii;0.065312242;-0.001942768;809;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Hippocampus_R.nii;0.065306588;0.00195898;198;0;0;0
hidden_states_layer32;mord_in_sunningdale;EC_cortex_R.nii;0.065227917;-0.003196487;203;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Middle_temporal_gyrus_R.nii;0.064888622;0.000370709;68;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_Middle_temporal_gyrus_L.nii;0.064888622;0.000370709;68;0;0;0
hidden_states_layer32;ligeia;Ant_parahippocampal_gyrus_L.nii;0.064490673;-0.000958641;262;0;0;0
hidden_states_layer32;ligeia;Ant_parahippocampal_gyrus_R.nii;0.064490673;-0.000958641;262;0;0;0
hidden_states_layer32;ligeia;EC_cortex_L.nii;0.064490673;0.0007164;194;0;0;0
hidden_states_layer32;mord_in_sunningdale;Post_parahippocampal_gyrus_R.nii;0.064423291;0.003745989;107;0;0;0
hidden_states_layer32;mord_in_sunningdale;Post_parahippocampal_gyrus_L.nii;0.064423291;0.003745989;107;0;0;0
hidden_states_layer32;der_fall_stretelli;SMA.nii;0.064422952;-0.011504292;322;0;0;0
hidden_states_layer32;ligeia;Paracingulate_gyrus.nii;0.064402028;-0.001101905;809;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Amygdyla_R.nii;0.064339519;-0.000535594;111;0;0;0
hidden_states_layer32;der_fall_stretelli;Caudate_L.nii;0.064249342;-0.00017968;152;0;0;0
hidden_states_layer32;mord_in_sunningdale;Ant_parahippocampal_gyrus_L.nii;0.063848584;-0.003177295;262;0;0;0
hidden_states_layer32;mord_in_sunningdale;Ant_parahippocampal_gyrus_R.nii;0.063848584;-0.003177295;262;0;0;0
hidden_states_layer32;mord_in_sunningdale;EC_cortex_L.nii;0.063848584;-0.000830826;194;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Temporal_Occipital_Fusiform_Cortex_L.nii;0.063822832;0.003819844;295;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Temporal_Occipital_Fusiform_Cortex_R.nii;0.063822832;0.003819844;295;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Hippocampus_R.nii;0.06376931;0.003400524;198;0;0;0
hidden_states_layer32;ligeia;Amygdyla_L.nii;0.063747683;-0.000429417;105;0;0;0
hidden_states_layer32;mord_in_sunningdale;Occipital_Fusiform_Gyrus_R.nii;0.063573366;0.003104172;274;0;0;0
hidden_states_layer32;mord_in_sunningdale;Occipital_Fusiform_Gyrus_L.nii;0.063573366;0.003104172;274;0;0;0
hidden_states_layer32;mord_in_sunningdale;Thalamus_L.nii;0.063510538;-0.001171863;442;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Post_Middle_temporal_gyrus_L.nii;0.063438606;0.00185695;307;0;0;0
hidden_states_layer32;fuenf_apfelsinenkerne;Post_Middle_temporal_gyrus_R.nii;0.063438606;0.00185695;307;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_parahippocampal_gyrus_L.nii;0.063233623;-0.00282535;262;0;0;0
hidden_states_layer32;die_schwarze_katze;Ant_parahippocampal_gyrus_R.nii;0.063233623;-0.00282535;262;0;0;0
hidden_states_layer32;die_schwarze_katze;EC_cortex_L.nii;0.063233623;-0.001504585;194;0;0;0
hidden_states_layer32;mord_in_sunningdale;Post_Supramarginal_gryus_L.nii;0.06320638;-0.00477379;192;0;0;0
hidden_states_layer32;mord_in_sunningdale;Post_Supramarginal_gryus_R.nii;0.06320638;-0.00477379;192;0;0;0
hidden_states_layer32;das_manuskript_in_der_flasche;Caudate_L.nii;0.062629722;0.000447575;152;0;0;0
hidden_states_layer32;ligeia;EC_cortex_R.nii;0.062537732;0.000164;203;0;0;0
hidden_states_layer32;die_maske_des_roten_todes;Nucleus_Accumbens_L.nii;0.062518163;-0.001527865;31;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Post_Temporal_Fusiform_Cortex_L.nii;0.062265952158611186;-0.001900167;237;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Post_Temporal_Fusiform_Cortex_R.nii;0.062265952158611186;-0.001900167;237;0;0;0
hidden_states_layer32;der_blaue_karfunkel;Angualr_gyrus.nii;0.061996977;-0.000843709;332;0;0;0
hidden_states_layer32;mord_in_sunningdale;Caudate_R.nii;0.061848352;-0.000968469;137;0;0;0
hidden_states_layer32;die_pflanzen_des_dr;Caudate_L.nii;0.061436273;0.002107503;152;0;0;0
hidden_states_layer32;koenig_pest;Post_Inf_temporal_gyrus_L.nii;0.061363075;0.002216941;129;0;0;0
hidden_states_layer32;koenig_pest;Post_Inf_temporal_gyrus_R.nii;0.061363075;0.002216941;129;0;0;0
