roi,story,delta_beta,beta_shift_unique,beta_drift_unique
21_Angular_Gyrus_right.nii,maupassant_hand,-0.02262732095898799,-0.01551983145514277,0.007107489503845221
21_Angular_Gyrus_right.nii,mord_in_sunningdale,0.0029389891112584854,0.004544769716745527,0.0016057806054870427
21_Right_Accumbens.nii,das_manuskript_in_der_flasche,-0.0006276092500252081,-0.005395412629363943,-0.004767803379338737
21_Right_Accumbens.nii,der_blaue_karfunkel,-0.012423267978962774,-0.006562001832617521,0.005861266146345254
21_Right_Accumbens.nii,der_fall_stretelli,-0.012325987324551998,-0.004116785277547947,0.008209202047004054
21_Right_Accumbens.nii,der_katechismus_der_familie_musgrave,-0.006589755872443143,-0.010371972176029354,-0.0037822163035862127
21_Right_Accumbens.nii,die_maske_des_roten_todes,-0.031198367437561127,-0.00868973334761291,0.02250863408994822
21_Right_Accumbens.nii,die_pflanzen_des_dr,-0.01151353426102981,-0.008350935362052234,0.003162598898977574
21_Right_Accumbens.nii,die_schwarze_katze,0.01750015946732273,-0.002505385257301002,-0.020005544724623733
21_Right_Accumbens.nii,fuenf_apfelsinenkerne,0.010989498842088259,-0.002062527863576908,-0.013052026705665165
21_Right_Accumbens.nii,koenig_pest,0.019397080392439172,0.004860891526383933,-0.014536188866055238
21_Right_Accumbens.nii,lebendig_begraben,0.027050221832333212,0.006848213182938323,-0.02020200864939489
21_Right_Accumbens.nii,ligeia,-0.002388215608168776,-0.005468439294149176,-0.003080223685980398
21_Right_Accumbens.nii,maupassant_hand,0.023432832343511057,0.0028238679547448364,-0.020608964388766218
21_Right_Accumbens.nii,mord_in_sunningdale,-0.0008911198715936046,-0.002393857965265474,-0.0015027380936718673
22_Lateral_Occipital_Cortex_superior_division_left.nii,das_manuskript_in_der_flasche,-0.006566349025469533,-0.006796375001537359,-0.00023002597606783067
22_Lateral_Occipital_Cortex_superior_division_left.nii,der_blaue_karfunkel,0.004953438613106823,-0.0013812623783198766,-0.006334700991426696
22_Lateral_Occipital_Cortex_superior_division_left.nii,der_fall_stretelli,-0.006522912357587533,-0.00899313352691699,-0.0024702211693294726
22_Lateral_Occipital_Cortex_superior_division_left.nii,der_katechismus_der_familie_musgrave,-0.030050708942946463,-0.02583661902415706,0.0042140899187894125
22_Lateral_Occipital_Cortex_superior_division_left.nii,die_maske_des_roten_todes,-0.010955385331740649,0.0030053505528972522,0.013960735884637893
22_Lateral_Occipital_Cortex_superior_division_left.nii,die_pflanzen_des_dr,-0.0103820190571054,-0.0051597248867107405,0.005222294170394649
22_Lateral_Occipital_Cortex_superior_division_left.nii,die_schwarze_katze,0.00021361077870395086,-0.0002828972825546359,-0.0004965080612585961
22_Lateral_Occipital_Cortex_superior_division_left.nii,fuenf_apfelsinenkerne,0.01743592927686425,0.004251071274606279,-0.013184858002257951
22_Lateral_Occipital_Cortex_superior_division_left.nii,koenig_pest,0.0031613598111437644,0.00473757008807262,0.0015762102769288414
22_Lateral_Occipital_Cortex_superior_division_left.nii,lebendig_begraben,0.04365898917548086,0.007658757705785759,-0.036000231469695054
22_Lateral_Occipital_Cortex_superior_division_left.nii,ligeia,-0.00022164326673010303,-0.015183442973005369,-0.014961799706275293
22_Lateral_Occipital_Cortex_superior_division_left.nii,maupassant_hand,0.013917404801722348,0.019930050660882142,0.006012645859159802
22_Lateral_Occipital_Cortex_superior_division_left.nii,mord_in_sunningdale,0.028900801828244272,0.007716348557322287,-0.021184453270922
22_Lateral_Occipital_Cortex_superior_division_right.nii,das_manuskript_in_der_flasche,0.007254677825979431,-0.009918472189842053,-0.017173150015821537
22_Lateral_Occipital_Cortex_superior_division_right.nii,der_blaue_karfunkel,0.0030215979116137827,-0.00400666547311853,-0.007028263384732327
22_Lateral_Occipital_Cortex_superior_division_right.nii,der_fall_stretelli,-0.012825573289159044,-0.014883057411259924,-0.0020574841221009015
22_Lateral_Occipital_Cortex_superior_division_right.nii,der_katechismus_der_familie_musgrave,-0.0108928966577324,-0.017942983302995815,-0.007050086645263408
22_Lateral_Occipital_Cortex_superior_division_right.nii,die_maske_des_roten_todes,0.008494004201901302,0.024274139707982215,0.015780135506080945
22_Lateral_Occipital_Cortex_superior_division_right.nii,die_pflanzen_des_dr,-0.032208270854287166,-0.01322341533821801,0.01898485551606914
22_Lateral_Occipital_Cortex_superior_division_right.nii,die_schwarze_katze,-0.010363541193942756,-0.0007309902454212176,0.00963255094852151
22_Lateral_Occipital_Cortex_superior_division_right.nii,fuenf_apfelsinenkerne,0.015838922196450958,0.0032710856150146963,-0.012567836581436271
22_Lateral_Occipital_Cortex_superior_division_right.nii,koenig_pest,-0.012739570549585438,-0.005765470528223591,0.006974100021361848
22_Lateral_Occipital_Cortex_superior_division_right.nii,lebendig_begraben,0.020934521549280306,0.0033179804385644615,-0.017616541110715825
22_Lateral_Occipital_Cortex_superior_division_right.nii,ligeia,-0.010553414352448304,-0.02263721734924599,-0.012083802996797687
22_Lateral_Occipital_Cortex_superior_division_right.nii,maupassant_hand,0.01904787886993398,0.01505918624564275,-0.003988692624291219
22_Lateral_Occipital_Cortex_superior_division_right.nii,mord_in_sunningdale,-8.889362187441597e-06,-0.0019219196897500685,-0.0019130303275626196
23_Lateral_Occipital_Cortex_inferior_division_left.nii,das_manuskript_in_der_flasche,0.003525008440203971,0.002415573391837678,-0.001109435048366291
23_Lateral_Occipital_Cortex_inferior_division_left.nii,der_blaue_karfunkel,-0.0051871158323040885,0.003228660679252381,0.008415776511556474
23_Lateral_Occipital_Cortex_inferior_division_left.nii,der_fall_stretelli,-0.025031500121642732,-0.013448138155293455,0.011583361966349294
23_Lateral_Occipital_Cortex_inferior_division_left.nii,der_katechismus_der_familie_musgrave,-0.018114480957957552,-0.009131959734746746,0.008982521223210794
23_Lateral_Occipital_Cortex_inferior_division_left.nii,die_maske_des_roten_todes,-0.021042575326371594,0.009611138495649024,0.03065371382202063
23_Lateral_Occipital_Cortex_inferior_division_left.nii,die_pflanzen_des_dr,-0.04183048090626882,-0.008178563659674799,0.03365191724659403
23_Lateral_Occipital_Cortex_inferior_division_left.nii,die_schwarze_katze,-0.0163856944510831,-0.006844012298001158,0.009541682153081958
23_Lateral_Occipital_Cortex_inferior_division_left.nii,fuenf_apfelsinenkerne,0.015050741662897802,0.0070848995759190065,-0.007965842086978822
23_Lateral_Occipital_Cortex_inferior_division_left.nii,koenig_pest,-0.012843628921010212,0.0015716145116181654,0.014415243432628372
23_Lateral_Occipital_Cortex_inferior_division_left.nii,lebendig_begraben,0.042168547895204266,0.00819866218097931,-0.033969885714225004
23_Lateral_Occipital_Cortex_inferior_division_left.nii,ligeia,-0.025562926565366864,-0.012124764566255377,0.013438161999111471
23_Lateral_Occipital_Cortex_inferior_division_left.nii,maupassant_hand,0.0102872193574726,0.010968052414521296,0.0006808330570487178
23_Lateral_Occipital_Cortex_inferior_division_left.nii,mord_in_sunningdale,0.013688422622926102,0.001041533282352169,-0.012646889340573949
23_Lateral_Occipital_Cortex_inferior_division_right.nii,das_manuskript_in_der_flasche,0.0028601107667123584,0.008821016668758426,0.005960905902046046
23_Lateral_Occipital_Cortex_inferior_division_right.nii,der_blaue_karfunkel,-0.003477388584326431,0.008775633936536235,0.012253022520862671
23_Lateral_Occipital_Cortex_inferior_division_right.nii,der_fall_stretelli,-0.02428602052518723,-0.007483417325549293,0.016802603199637927
23_Lateral_Occipital_Cortex_inferior_division_right.nii,der_katechismus_der_familie_musgrave,-0.0187962919336069,-0.015233784670631512,0.003562507262975385
23_Lateral_Occipital_Cortex_inferior_division_right.nii,die_maske_des_roten_todes,-0.003760850663360781,0.009974937635709055,0.013735788299069839
23_Lateral_Occipital_Cortex_inferior_division_right.nii,die_pflanzen_des_dr,-0.04446218953372955,-0.01055812584119604,0.0339040636925334
23_Lateral_Occipital_Cortex_inferior_division_right.nii,die_schwarze_katze,-0.018104467265106276,-0.007031804247457053,0.011072663017649219
23_Lateral_Occipital_Cortex_inferior_division_right.nii,fuenf_apfelsinenkerne,0.046496637595619804,0.017054178571487538,-0.02944245902413225
23_Lateral_Occipital_Cortex_inferior_division_right.nii,koenig_pest,-0.007668130674928202,0.005985506507874538,0.013653637182802743
23_Lateral_Occipital_Cortex_inferior_division_right.nii,lebendig_begraben,0.06556811229148855,0.014665131391052815,-0.050902980900435546
23_Lateral_Occipital_Cortex_inferior_division_right.nii,ligeia,-0.03204849081184303,-0.0167570634885946,0.015291427323248388
23_Lateral_Occipital_Cortex_inferior_division_right.nii,maupassant_hand,0.02021029553212229,0.02454860938718333,0.004338313855061023
23_Lateral_Occipital_Cortex_inferior_division_right.nii,mord_in_sunningdale,0.014596045534361057,0.0034601587340110556,-0.011135886800350003
24_Intracalcarine_Cortex_left.nii,das_manuskript_in_der_flasche,-0.012298911467608987,-0.025793367598251266,-0.01349445613064227
24_Intracalcarine_Cortex_left.nii,der_blaue_karfunkel,-0.00531849861879662,-0.018663840506446948,-0.01334534188765033
24_Intracalcarine_Cortex_left.nii,der_fall_stretelli,-0.0039486050420923765,0.0028291421297879293,0.006777747171880304
24_Intracalcarine_Cortex_left.nii,der_katechismus_der_familie_musgrave,-0.013883396052801238,-0.012763046676720556,0.0011203493760806788
24_Intracalcarine_Cortex_left.nii,die_maske_des_roten_todes,0.10525793690087545,0.05196921477485186,-0.05328872212602357
24_Intracalcarine_Cortex_left.nii,die_pflanzen_des_dr,-0.01753929244987531,-0.01964380923877367,-0.0021045167888983527
24_Intracalcarine_Cortex_left.nii,die_schwarze_katze,0.046595189586840474,0.03199607556090895,-0.014599114025931528
24_Intracalcarine_Cortex_left.nii,fuenf_apfelsinenkerne,-0.020677489606593227,-0.020132548150428996,0.0005449414561642386
24_Intracalcarine_Cortex_left.nii,koenig_pest,-0.030573942764013387,-0.0695471408778158,-0.03897319811380241
24_Intracalcarine_Cortex_left.nii,lebendig_begraben,0.0051364943581389665,0.01256680916328496,0.007430314805145988
24_Intracalcarine_Cortex_left.nii,ligeia,-0.023682533097982073,-0.05196515730053482,-0.02828262420255277
24_Intracalcarine_Cortex_left.nii,maupassant_hand,0.06793720207773288,0.065919457006143,-0.0020177450715899016
24_Intracalcarine_Cortex_left.nii,mord_in_sunningdale,0.02734654874890801,0.007699632566431199,-0.019646916182476815
24_Intracalcarine_Cortex_right.nii,das_manuskript_in_der_flasche,-0.010646051250997574,-0.018743110517979066,-0.008097059266981486
24_Intracalcarine_Cortex_right.nii,der_blaue_karfunkel,0.014204733258396537,-0.0028783058584862845,-0.017083039116882803
24_Intracalcarine_Cortex_right.nii,der_fall_stretelli,-0.014124808916443904,-0.00010888556272315911,0.014015923353720752
24_Intracalcarine_Cortex_right.nii,der_katechismus_der_familie_musgrave,-0.02285880262806884,-0.007930410072901099,0.014928392555167744
24_Intracalcarine_Cortex_right.nii,die_maske_des_roten_todes,0.13808897748580887,0.054561050010524685,-0.08352792747528415
24_Intracalcarine_Cortex_right.nii,die_pflanzen_des_dr,-0.023163408807888787,-0.016351643608624337,0.006811765199264455
24_Intracalcarine_Cortex_right.nii,die_schwarze_katze,0.037978120096817405,0.04125198278647859,0.0032738626896611587
24_Intracalcarine_Cortex_right.nii,fuenf_apfelsinenkerne,-0.014332910436059141,-0.0027660535439867954,0.011566856892072336
24_Intracalcarine_Cortex_right.nii,koenig_pest,-0.0396956447729055,-0.07607694607495605,-0.03638130130205057
24_Intracalcarine_Cortex_right.nii,lebendig_begraben,-0.01018326602917026,0.011503074935468323,0.02168634096463859
24_Intracalcarine_Cortex_right.nii,ligeia,-0.03411769768718072,-0.05574110289445926,-0.021623405207278512
24_Intracalcarine_Cortex_right.nii,maupassant_hand,0.05851014607865261,0.06005426908794604,0.0015441230092934246
24_Intracalcarine_Cortex_right.nii,mord_in_sunningdale,0.04517406044707277,0.03045005077355976,-0.014724009673513028
25_Frontal_Medial_Cortex_left.nii,das_manuskript_in_der_flasche,0.038450593076476754,0.007415940078928728,-0.031034652997548016
25_Frontal_Medial_Cortex_left.nii,der_blaue_karfunkel,0.024796695927904486,0.014637846227547786,-0.010158849700356687
25_Frontal_Medial_Cortex_left.nii,der_fall_stretelli,-0.015805727122374463,-0.02252023253277416,-0.006714505410399697
25_Frontal_Medial_Cortex_left.nii,der_katechismus_der_familie_musgrave,0.011887911355504007,0.011692744129288649,-0.00019516722621535984
25_Frontal_Medial_Cortex_left.nii,die_maske_des_roten_todes,-0.03577366192896949,-0.019485869415613047,0.016287792513356443
25_Frontal_Medial_Cortex_left.nii,die_pflanzen_des_dr,0.032874713062940736,0.0061253439210322775,-0.026749369141908445
25_Frontal_Medial_Cortex_left.nii,die_schwarze_katze,0.0013230169345120344,-0.002480405762523672,-0.0038034226970357085
25_Frontal_Medial_Cortex_left.nii,fuenf_apfelsinenkerne,0.0031379686686470363,0.004491610527874115,0.0013536418592270804
25_Frontal_Medial_Cortex_left.nii,koenig_pest,0.003087089212181716,0.014894547874559383,0.011807458662377673
25_Frontal_Medial_Cortex_left.nii,lebendig_begraben,0.018760871643641874,0.013966407135874308,-0.004794464507767566
25_Frontal_Medial_Cortex_left.nii,ligeia,0.008833322468435916,0.022889592446780634,0.014056269978344714
25_Frontal_Medial_Cortex_left.nii,maupassant_hand,0.00808201990008951,0.0015012147987035697,-0.00658080510138594
25_Frontal_Medial_Cortex_left.nii,mord_in_sunningdale,-0.03256446634913318,-0.011478757794628076,0.021085708554505114
25_Frontal_Medial_Cortex_right.nii,das_manuskript_in_der_flasche,0.052651487976576,0.013767425711605033,-0.03888406226497096
25_Frontal_Medial_Cortex_right.nii,der_blaue_karfunkel,0.03628705582707747,0.027939180439042116,-0.008347875388035325
25_Frontal_Medial_Cortex_right.nii,der_fall_stretelli,-0.011734463987130486,-0.013161043218990701,-0.0014265792318602134
25_Frontal_Medial_Cortex_right.nii,der_katechismus_der_familie_musgrave,0.016712532560417652,0.014539672654624818,-0.0021728599057928353
25_Frontal_Medial_Cortex_right.nii,die_maske_des_roten_todes,-0.02033770555709343,-0.005465873596280865,0.014871831960812567
25_Frontal_Medial_Cortex_right.nii,die_pflanzen_des_dr,0.05127115523917749,0.03056156877783449,-0.020709586461343008
25_Frontal_Medial_Cortex_right.nii,die_schwarze_katze,0.010553748467210761,0.012025599425658508,0.0014718509584477442
25_Frontal_Medial_Cortex_right.nii,fuenf_apfelsinenkerne,0.013694153242630753,0.004674825465414006,-0.009019327777216745
25_Frontal_Medial_Cortex_right.nii,koenig_pest,-0.00350893889001815,0.009336845432652585,0.012845784322670745
25_Frontal_Medial_Cortex_right.nii,lebendig_begraben,0.040854349690986703,0.003500788940949679,-0.037353560750036985
25_Frontal_Medial_Cortex_right.nii,ligeia,0.03496956684784235,0.04490929897380836,0.009939732125966041
25_Frontal_Medial_Cortex_right.nii,maupassant_hand,-0.005346356488823305,-0.012159259859288568,-0.0068129033704652535
25_Frontal_Medial_Cortex_right.nii,mord_in_sunningdale,-0.000773918110153207,-0.004884545849936023,-0.004110627739782811
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,das_manuskript_in_der_flasche,-0.004125047975370364,0.0008273511381432211,0.004952399113513586
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,der_blaue_karfunkel,0.0003002068365187069,0.013591433528741087,0.013291226692222389
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,der_fall_stretelli,-0.005533095085006161,0.007116503194200037,0.01264959827920619
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,der_katechismus_der_familie_musgrave,0.0014623791617162905,0.00826493135826919,0.006802552196552902
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,die_maske_des_roten_todes,0.008082387599102856,0.018026532482458207,0.009944144883355353
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,die_pflanzen_des_dr,-0.024902774420189195,0.0017467958602902136,0.026649570280479404
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,die_schwarze_katze,-0.0026540603492494364,0.022136574428267497,0.024790634777516956
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,fuenf_apfelsinenkerne,0.007278232052355961,0.004934312675444051,-0.0023439193769119095
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,koenig_pest,0.012164915354870597,0.018988289055540064,0.00682337370066946
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,lebendig_begraben,0.07501889055673323,0.008237485088075279,-0.06678140546865798
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,ligeia,-0.008100690895499401,0.013706767118608992,0.021807458014108418
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,maupassant_hand,0.008477463164666204,0.010617492425502707,0.0021400292608365033
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_left.nii,mord_in_sunningdale,0.016584413487434817,0.01439849236164602,-0.0021859211257887878
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,das_manuskript_in_der_flasche,-0.009150205337954371,-0.0024991152155986207,0.006651090122355746
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,der_blaue_karfunkel,0.003721224569897718,0.011611950202974564,0.00789072563307685
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,der_fall_stretelli,-0.011055980828326602,-0.00960690991385555,0.0014490709144710468
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,der_katechismus_der_familie_musgrave,-0.027420443378562687,-0.009940487851279284,0.017479955527283406
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,die_maske_des_roten_todes,0.008715306197815005,0.020107168039028695,0.011391861841213699
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,die_pflanzen_des_dr,-0.05014046246222531,-0.027897101718828005,0.02224336074339727
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,die_schwarze_katze,-0.0025132238295760266,0.0050122365541949,0.007525460383770925
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,fuenf_apfelsinenkerne,0.024178133430941745,0.006071069498270888,-0.01810706393267083
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,koenig_pest,0.010256194964951821,0.013514867601546944,0.0032586726365951162
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,lebendig_begraben,0.08524194121529276,0.009520409456244942,-0.07572153175904775
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,ligeia,-0.00899130497550058,0.009371975044366467,0.01836328001986704
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,maupassant_hand,-0.00020686140072781288,-0.004182817571846838,-0.003975956171119029
26_Juxtapositional_Lobule_Cortex_formerly_Supplementary_Motor_Cortex_right.nii,mord_in_sunningdale,0.013703239259448203,0.020818859101042694,0.007115619841594497
27_Subcallosal_Cortex_left.nii,das_manuskript_in_der_flasche,0.004322830263011056,0.003060173255653843,-0.001262657007357207
27_Subcallosal_Cortex_left.nii,der_blaue_karfunkel,0.011199017238538066,0.005659221315461816,-0.0055397959230762475
27_Subcallosal_Cortex_left.nii,der_fall_stretelli,-0.001260156061138755,0.00027719225501945705,0.0015373483161582092
27_Subcallosal_Cortex_left.nii,der_katechismus_der_familie_musgrave,0.001620755978892967,0.0010147428035041496,-0.0006060131753888166
27_Subcallosal_Cortex_left.nii,die_maske_des_roten_todes,-0.017630965641017887,-0.005956959408370274,0.011674006232647603
27_Subcallosal_Cortex_left.nii,die_pflanzen_des_dr,-0.00708232518165868,-0.004825540747870424,0.002256784433788249
27_Subcallosal_Cortex_left.nii,die_schwarze_katze,-0.005512024341833688,-0.005312649229848124,0.00019937511198556086
27_Subcallosal_Cortex_left.nii,fuenf_apfelsinenkerne,0.002430829891678933,0.0015993578575290695,-0.0008314720341498648
27_Subcallosal_Cortex_left.nii,koenig_pest,0.004940967147771696,0.0023321645958779254,-0.002608802551893769
27_Subcallosal_Cortex_left.nii,lebendig_begraben,0.009903271171808722,0.004823763250554399,-0.005079507921254321
27_Subcallosal_Cortex_left.nii,ligeia,0.008273670542560797,0.009255671339336599,0.0009820007967757981
27_Subcallosal_Cortex_left.nii,maupassant_hand,0.005591494078652631,0.005687657538386821,9.616345973419594e-05
27_Subcallosal_Cortex_left.nii,mord_in_sunningdale,-0.0023969888056554227,-0.008920639104771921,-0.0065236502991164935
27_Subcallosal_Cortex_right.nii,das_manuskript_in_der_flasche,0.006173685997384974,0.0015343587814876185,-0.004639327215897344
27_Subcallosal_Cortex_right.nii,der_blaue_karfunkel,0.004197984951910637,0.0005260530884965014,-0.0036719318634141356
27_Subcallosal_Cortex_right.nii,der_fall_stretelli,0.0032431886772112993,0.0013257859305930348,-0.0019174027466182645
27_Subcallosal_Cortex_right.nii,der_katechismus_der_familie_musgrave,-0.0025275693866027766,-0.0011535005509115891,0.001374068835691188
27_Subcallosal_Cortex_right.nii,die_maske_des_roten_todes,-0.005358618558415744,0.0025765479306403332,0.007935166489056065
27_Subcallosal_Cortex_right.nii,die_pflanzen_des_dr,-0.00740818490484146,-0.005090534135778237,0.002317650769063225
27_Subcallosal_Cortex_right.nii,die_schwarze_katze,-0.008636527950494468,-0.003945157029512464,0.004691370920982003
27_Subcallosal_Cortex_right.nii,fuenf_apfelsinenkerne,-0.0013970967889543817,-0.0012648917422774905,0.00013220504667689196
27_Subcallosal_Cortex_right.nii,koenig_pest,0.009747170761313356,0.0047038124696825315,-0.005043358291630823
27_Subcallosal_Cortex_right.nii,lebendig_begraben,0.004788026237126023,-0.0009788878134732017,-0.005766914050599224
27_Subcallosal_Cortex_right.nii,ligeia,0.00960681029219947,0.007530759917603483,-0.002076050374595981
27_Subcallosal_Cortex_right.nii,maupassant_hand,0.005549964080608419,0.001616315539011325,-0.003933648541597087
27_Subcallosal_Cortex_right.nii,mord_in_sunningdale,-0.0010526842902977443,-0.005570342500758534,-0.004517658210460792
28_Paracingulate_Gyrus_left.nii,das_manuskript_in_der_flasche,0.011717925697763696,0.004014999865337397,-0.007702925832426294
28_Paracingulate_Gyrus_left.nii,der_blaue_karfunkel,0.018218784955412858,0.005870278950654351,-0.012348506004758496
28_Paracingulate_Gyrus_left.nii,der_fall_stretelli,-0.009205544704827186,-0.014284257962933963,-0.005078713258106761
28_Paracingulate_Gyrus_left.nii,der_katechismus_der_familie_musgrave,-0.00160984478276747,-0.0012296033154138761,0.0003802414673535905
28_Paracingulate_Gyrus_left.nii,die_maske_des_roten_todes,-0.020293530182884382,-0.0055064611644005884,0.014787069018483824
28_Paracingulate_Gyrus_left.nii,die_pflanzen_des_dr,-0.010506518491022524,-0.013882807628080925,-0.0033762891370583926
28_Paracingulate_Gyrus_left.nii,die_schwarze_katze,-0.011707870996796843,-0.007726930817330518,0.00398094017946633
28_Paracingulate_Gyrus_left.nii,fuenf_apfelsinenkerne,-0.001759207285056025,-0.003021777486977237,-0.0012625702019212126
28_Paracingulate_Gyrus_left.nii,koenig_pest,0.0057629628159753124,0.01353519212055471,0.007772229304579404
28_Paracingulate_Gyrus_left.nii,lebendig_begraben,0.05332109798695702,0.013038558287258688,-0.04028253969969834
28_Paracingulate_Gyrus_left.nii,ligeia,0.007171723849464104,0.0038940894795170787,-0.0032776343699470194
28_Paracingulate_Gyrus_left.nii,maupassant_hand,0.02369111014691395,0.015296642882418181,-0.008394467264495761
28_Paracingulate_Gyrus_left.nii,mord_in_sunningdale,-0.0018729294025388549,-0.002764813649365361,-0.0008918842468265027
28_Paracingulate_Gyrus_right.nii,das_manuskript_in_der_flasche,0.019550555892165554,-0.0013446442312642353,-0.020895200123429773
28_Paracingulate_Gyrus_right.nii,der_blaue_karfunkel,0.010124053656958096,0.004010899446733259,-0.00611315421022483
28_Paracingulate_Gyrus_right.nii,der_fall_stretelli,-0.01711214681905511,-0.01681873920876215,0.0002934076102929415
28_Paracingulate_Gyrus_right.nii,der_katechismus_der_familie_musgrave,-0.01219213617355882,-0.00781415508525183,0.004377981088306979
28_Paracingulate_Gyrus_right.nii,die_maske_des_roten_todes,-0.005888811201128463,0.002514782297818239,0.008403593498946697
28_Paracingulate_Gyrus_right.nii,die_pflanzen_des_dr,-0.014878358094109874,-0.009246957868047703,0.005631400226062158
28_Paracingulate_Gyrus_right.nii,die_schwarze_katze,-0.009024063238034008,-0.0003430875909601799,0.008680975647073834
28_Paracingulate_Gyrus_right.nii,fuenf_apfelsinenkerne,0.0030428564151778804,0.0018424253512982578,-0.0012004310638796234
28_Paracingulate_Gyrus_right.nii,koenig_pest,-0.0038604856549792877,0.007324956555601579,0.011185442210580878
28_Paracingulate_Gyrus_right.nii,lebendig_begraben,0.026819785342523623,0.002999924709954246,-0.023819860632569394
28_Paracingulate_Gyrus_right.nii,ligeia,0.01187614411323561,0.001397180176687975,-0.010478963936547667
28_Paracingulate_Gyrus_right.nii,maupassant_hand,0.014825796770315078,-0.001793067608570565,-0.016618864378885635
28_Paracingulate_Gyrus_right.nii,mord_in_sunningdale,0.0005650467795707408,-0.00222549492594307,-0.0027905417055138155
29_Cingulate_Gyrus_anterior_division_left.nii,das_manuskript_in_der_flasche,0.016951240234091808,0.002568210635414693,-0.014383029598677112
29_Cingulate_Gyrus_anterior_division_left.nii,der_blaue_karfunkel,0.006198606690113358,0.001809173964411826,-0.00438943272570153
29_Cingulate_Gyrus_anterior_division_left.nii,der_fall_stretelli,-0.01764999704353748,-0.014333917429075006,0.0033160796144624713
29_Cingulate_Gyrus_anterior_division_left.nii,der_katechismus_der_familie_musgrave,-0.014105704609416656,-0.011704082184164537,0.002401622425252118
29_Cingulate_Gyrus_anterior_division_left.nii,die_maske_des_roten_todes,-0.023297889927546018,-0.006986053311459214,0.0163118366160868
29_Cingulate_Gyrus_anterior_division_left.nii,die_pflanzen_des_dr,-0.020748357810145487,-0.00864171662862047,0.012106641181525008
29_Cingulate_Gyrus_anterior_division_left.nii,die_schwarze_katze,-0.015202472522788607,-0.0021711992332878985,0.013031273289500702
29_Cingulate_Gyrus_anterior_division_left.nii,fuenf_apfelsinenkerne,0.0024301879104475193,-0.0038984780406197913,-0.006328665951067307
29_Cingulate_Gyrus_anterior_division_left.nii,koenig_pest,-0.0007771977571959381,0.007801840388668375,0.008579038145864313
29_Cingulate_Gyrus_anterior_division_left.nii,lebendig_begraben,0.040693677363576986,0.0018354371387322669,-0.038858240224844666
29_Cingulate_Gyrus_anterior_division_left.nii,ligeia,-0.008562319290389357,-0.0009458800369086878,0.007616439253480663
29_Cingulate_Gyrus_anterior_division_left.nii,maupassant_hand,0.012598680196791789,0.010929910427791534,-0.0016687697690002698
29_Cingulate_Gyrus_anterior_division_left.nii,mord_in_sunningdale,0.008314932397029516,0.004743349296286733,-0.0035715831007427715
29_Cingulate_Gyrus_anterior_division_right.nii,das_manuskript_in_der_flasche,0.01271418330749779,-0.001973341425197375,-0.014687524732695157
29_Cingulate_Gyrus_anterior_division_right.nii,der_blaue_karfunkel,0.004634321957178598,0.004386954451028663,-0.0002473675061499332
29_Cingulate_Gyrus_anterior_division_right.nii,der_fall_stretelli,-0.010975332708425848,-0.005288568251247704,0.005686764457178135
29_Cingulate_Gyrus_anterior_division_right.nii,der_katechismus_der_familie_musgrave,-0.019775976937310345,-0.011346912674620407,0.008429064262689941
